uid,dataset,group_id,prompt,num_tokens
winogrande_train_5755,winogrande,1,"Sentence: Nelson had made very poor money choices but Michael had been frugal. _ had a very bad credit report.
Option 1: Nelson
Option 2: Michael
Choose the correct option and complete the sentence.",42
winogrande_train_2009,winogrande,1,"Sentence: Their freshman year of college, Victoria lived in a dorm but Betty stayed at home with her parents because _ lived outside of a commuting distance from the college.
Option 1: Victoria
Option 2: Betty
Choose the correct option and complete the sentence.",53
winogrande_val_24,winogrande,3,"Sentence: They had to eat a lot to gain the strength they had lost and be able to work, the _ was too little.
Option 1: work
Option 2: strength
Choose the correct option and complete the sentence.",45
winogrande_train_4618,winogrande,1,"Sentence: The teacher pulled down her shades in the classroom on the window that looked out to the playground because the _ was boring to the kids.
Option 1: playground
Option 2: classroom
Choose the correct option and complete the sentence.",48
winogrande_train_6542,winogrande,1,"Sentence: Samantha put Laura in charge of managing records of internet transactions since _ was the boss.
Option 1: Samantha
Option 2: Laura
Choose the correct option and complete the sentence.",37
winogrande_train_8933,winogrande,1,"Sentence: Everyone was put off by the smell of Logan but not Hunter because _ avoided garlic with regularity.
Option 1: Logan
Option 2: Hunter
Choose the correct option and complete the sentence.",41
winogrande_train_5995,winogrande,1,"Sentence: Mom said I couldn't have the pudding until I ate the meat. I wanted to be bad so I ate the _ first.
Option 1: pudding
Option 2: meat
Choose the correct option and complete the sentence.",47
winogrande_train_3232,winogrande,1,"Sentence: Monica loved to eat potato chips but not Cynthia so _ had a very flabby belly.
Option 1: Monica
Option 2: Cynthia
Choose the correct option and complete the sentence.",40
winogrande_train_7034,winogrande,1,"Sentence: It was impossible to stay for long in the sun with the top on. The _ was too heavy.
Option 1: Sun
Option 2: Top
Choose the correct option and complete the sentence.",41
winogrande_train_3662,winogrande,1,"Sentence: He was going to use his boat in the river but the _ was too shallow.
Option 1: river
Option 2: boat
Choose the correct option and complete the sentence.",37
winogrande_train_2619,winogrande,1,"Sentence: The kitty didn't fit into the litter box that we bought for her because the _ is too small.
Option 1: box
Option 2: kitty
Choose the correct option and complete the sentence.",42
winogrande_val_198,winogrande,3,"Sentence: Craig gifted Eric a new picnic table, because _ borrowed some money a while ago.
Option 1: Craig
Option 2: Eric
Choose the correct option and complete the sentence.",38
winogrande_train_1947,winogrande,1,"Sentence: Christopher had to fasten their shoes more often than Randy because _ had velcro on their shoes.
Option 1: Christopher
Option 2: Randy
Choose the correct option and complete the sentence.",40
winogrande_train_3608,winogrande,1,"Sentence: Laura can only do 10 push ups, while Emily can do 50, so _ is a light weight lifter.
Option 1: Laura
Option 2: Emily
Choose the correct option and complete the sentence.",43
winogrande_train_1038,winogrande,1,"Sentence: The new employee wanted to ride the bus to his new job but the _ was too far.
Option 1: job
Option 2: bus
Choose the correct option and complete the sentence.",39
winogrande_train_9130,winogrande,1,"Sentence: Relationships are a thing of the past for Christine but not Monica because _ was her own woman.
Option 1: Christine
Option 2: Monica
Choose the correct option and complete the sentence.",40
winogrande_train_8875,winogrande,1,"Sentence: Rachel is easily triggered and had a severe and avoidable conflict with her best friend Cynthia, because _ teased her.
Option 1: Rachel
Option 2: Cynthia
Choose the correct option and complete the sentence.",44
winogrande_train_7435,winogrande,1,"Sentence: At the new job, Mary was given a smaller uniform than Angela because _ was skinnier.
Option 1: Mary
Option 2: Angela
Choose the correct option and complete the sentence.",39
winogrande_train_3148,winogrande,1,"Sentence: The waves destroyed the garage but left the house intact because the _ was so close to the shore.
Option 1: garage
Option 2: house
Choose the correct option and complete the sentence.",40
winogrande_train_3526,winogrande,1,"Sentence: Lawrence was able to go to the store daily unlike Aaron, due to the fact that _ lived in the city.
Option 1: Lawrence
Option 2: Aaron
Choose the correct option and complete the sentence.",43
winogrande_train_8650,winogrande,1,"Sentence: The witnesses at the table were better than the ones at the sidewalk, because the _ was far away from the crime.
Option 1: sidewalk
Option 2: table
Choose the correct option and complete the sentence.",46
winogrande_train_8660,winogrande,1,"Sentence: Jeffrey tried to abduct William at the park but _ couldn't run fast enough to get them.
Option 1: Jeffrey
Option 2: William
Choose the correct option and complete the sentence.",38
winogrande_val_1155,winogrande,3,"Sentence: Benjamin thought Android was the superior phone system but Ian thought IOS was better. _ bought a new Note 9 from Verizon.
Option 1: Benjamin
Option 2: Ian
Choose the correct option and complete the sentence.",46
winogrande_train_5205,winogrande,1,"Sentence: The knife punctured the throat while deflecting off the bone, since the _ was harder.
Option 1: throat
Option 2: bone
Choose the correct option and complete the sentence.",40
winogrande_test_736,winogrande,2,"Sentence: When I tried to turn off the gas stove, my hand got too close to the burner and I burnt some skin off with the _ flames.
Option 1: stove
Option 2: gas
Choose the correct option and complete the sentence.",52
winogrande_train_6602,winogrande,1,"Sentence: Grandma makes the best strawberry jam and jelly. Zena likes the seeds so she always asks for the _ on her toast.
Option 1: jam
Option 2: jelly
Choose the correct option and complete the sentence.",47
winogrande_train_5436,winogrande,1,"Sentence: Adam had to clean their soccer cleats but Nick did not because _ played a game in wet grass that day.
Option 1: Adam
Option 2: Nick
Choose the correct option and complete the sentence.",43
winogrande_train_7960,winogrande,1,"Sentence: Steven bough tickets to the football game in the nosebleed section while Nelson bought 50-yard line tickets. _ didn't have to spend a lot of money.
Option 1: Steven
Option 2: Nelson
Choose the correct option and complete the sentence.",53
winogrande_train_4859,winogrande,1,"Sentence: Nick held Samuel's horse while they conditioned it, because _ was better with the cleaning.
Option 1: Nick
Option 2: Samuel
Choose the correct option and complete the sentence.",39
winogrande_val_394,winogrande,3,"Sentence: The employee tried to put the extra clothes in the closets but the _ were too small.
Option 1: closets
Option 2: clothes
Choose the correct option and complete the sentence.",40
winogrande_train_2568,winogrande,1,"Sentence: Everything had to be perfect for Benjamin , while Kyle was more laid back, since _ had reasonable standards.
Option 1: Benjamin
Option 2: Kyle
Choose the correct option and complete the sentence.",41
winogrande_train_3408,winogrande,1,"Sentence: Samuel was being a bully and made Matthew cry so the teacher punished _ .
Option 1: Samuel
Option 2: Matthew
Choose the correct option and complete the sentence.",36
winogrande_train_3010,winogrande,1,"Sentence: Jeffrey was the receptionist for the company while Derrick was the data clerk because _ disliked to work with people.
Option 1: Jeffrey
Option 2: Derrick
Choose the correct option and complete the sentence.",47
winogrande_train_3117,winogrande,1,"Sentence: Elena has a pet cat, but not Jessica, because _ is not allergic to cats.
Option 1: Elena
Option 2: Jessica
Choose the correct option and complete the sentence.",39
winogrande_train_4262,winogrande,1,"Sentence: Justin played in emo band Texas is the Reason, of which Dennis was a big fan, so _ asked him for an autograph.
Option 1: Justin
Option 2: Dennis
Choose the correct option and complete the sentence.",47
winogrande_train_4443,winogrande,1,"Sentence: Logan drove by Joseph's house on the way to the hospital and did not stop because _ was not expected to come over.
Option 1: Logan
Option 2: Joseph
Choose the correct option and complete the sentence.",45
winogrande_train_8652,winogrande,1,"Sentence: I couldn't control the moisture like I controlled the rain, because the _ was coming in at one spot.
Option 1: moisture
Option 2: rain
Choose the correct option and complete the sentence.",41
winogrande_train_5322,winogrande,1,"Sentence: The tennis ball bounced higher than the golf ball because there was more rubber in the _ .
Option 1: tennis ball
Option 2: golf ball
Choose the correct option and complete the sentence.",41
winogrande_train_954,winogrande,1,"Sentence: Derrick bought a bunch of chemicals from Jason, because _ was trying to get rid of them.
Option 1: Derrick
Option 2: Jason
Choose the correct option and complete the sentence.",41
winogrande_train_7826,winogrande,1,"Sentence: Mike dumped the juice out of the baby bottle and filled it with milk, because the _ was older.
Option 1: juice
Option 2: milk
Choose the correct option and complete the sentence.",41
winogrande_train_7038,winogrande,1,"Sentence: Samantha is considered to be the better dog breeder than Patricia, so _ must do better on the AKC inspection.
Option 1: Samantha
Option 2: Patricia
Choose the correct option and complete the sentence.",44
winogrande_train_3523,winogrande,1,"Sentence: Christopher ate more candy than Hunter did because _ suffered from a case of severe diabetes.
Option 1: Christopher
Option 2: Hunter
Choose the correct option and complete the sentence.",38
